guid,town_code,town_name,town_county
4c07d11d-f99d-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-f99e-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-f99f-851d-e053-ca3ca8c0ca7f,21512,Ballyneety,Limerick
4c07d11d-f9a0-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-f9a1-851d-e053-ca3ca8c0ca7f,16562,Ennis,Clare
4c07d11d-f9a2-851d-e053-ca3ca8c0ca7f,16562,Ennis,Clare
4c07d11d-f9a3-851d-e053-ca3ca8c0ca7f,16562,Ennis,Clare
4c07d11d-f9a4-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-f9a5-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-f9a6-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-f9a7-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-f9a8-851d-e053-ca3ca8c0ca7f,27272,Loughrea,Galway
4c07d11d-f9a9-851d-e053-ca3ca8c0ca7f,27272,Loughrea,Galway
4c07d11d-f9aa-851d-e053-ca3ca8c0ca7f,27299,An Spidéal,Galway
4c07d11d-f9ac-851d-e053-ca3ca8c0ca7f,26305,Galway city and suburbs,Galway
4c07d11d-f9ad-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-f9ae-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-f9af-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-f9b0-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-f9b1-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-f9b4-851d-e053-ca3ca8c0ca7f,26305,Galway city and suburbs,Galway
4c07d11d-f9b5-851d-e053-ca3ca8c0ca7f,26305,Galway city and suburbs,Galway
4c07d11d-f9b7-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-f9b8-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-f9b9-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-f9bb-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-f9bc-851d-e053-ca3ca8c0ca7f,26305,Galway city and suburbs,Galway
4c07d11d-f9bd-851d-e053-ca3ca8c0ca7f,26305,Galway city and suburbs,Galway
4c07d11d-f9be-851d-e053-ca3ca8c0ca7f,27296,Maigh Cuilinn,Galway
4c07d11d-f9bf-851d-e053-ca3ca8c0ca7f,21508,Caherconlish,Limerick
4c07d11d-f9c0-851d-e053-ca3ca8c0ca7f,21505,Moroe,Limerick
4c07d11d-f9c2-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-f9c3-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-f9c4-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-f9c5-851d-e053-ca3ca8c0ca7f,21510,Castleconnell,Limerick
4c07d11d-f9c6-851d-e053-ca3ca8c0ca7f,21510,Castleconnell,Limerick
4c07d11d-f9c8-851d-e053-ca3ca8c0ca7f,12201,Edenderry,Offaly
4c07d11d-f9c9-851d-e053-ca3ca8c0ca7f,12201,Edenderry,Offaly
4c07d11d-f9ca-851d-e053-ca3ca8c0ca7f,12201,Edenderry,Offaly
4c07d11d-f9cb-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-f9cc-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-f9ce-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-f9cf-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-f9d0-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-f9d1-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-f9d2-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-f9d3-851d-e053-ca3ca8c0ca7f,06440,Straffan,Kildare
4c07d11d-f9d5-851d-e053-ca3ca8c0ca7f,06436,Celbridge,Kildare
4c07d11d-f9d6-851d-e053-ca3ca8c0ca7f,06436,Celbridge,Kildare
4c07d11d-f9d9-851d-e053-ca3ca8c0ca7f,15376,Bray,Wicklow
4c07d11d-f9da-851d-e053-ca3ca8c0ca7f,15376,Bray,Wicklow
4c07d11d-f9db-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-f9dd-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-f9de-851d-e053-ca3ca8c0ca7f,06436,Celbridge,Kildare
4c07d11d-f9e0-851d-e053-ca3ca8c0ca7f,06436,Celbridge,Kildare
4c07d11d-f9e1-851d-e053-ca3ca8c0ca7f,06436,Celbridge,Kildare
4c07d11d-f9e2-851d-e053-ca3ca8c0ca7f,14585,Gorey,Wexford
4c07d11d-f9e3-851d-e053-ca3ca8c0ca7f,14585,Gorey,Wexford
4c07d11d-f9e4-851d-e053-ca3ca8c0ca7f,14581,Courtown,Wexford
4c07d11d-f9e5-851d-e053-ca3ca8c0ca7f,14582,Coolgreany,Wexford
4c07d11d-f9e6-851d-e053-ca3ca8c0ca7f,15376,Bray,Wicklow
4c07d11d-f9e7-851d-e053-ca3ca8c0ca7f,15367,Wicklow,Wicklow
4c07d11d-f9e8-851d-e053-ca3ca8c0ca7f,15367,Wicklow,Wicklow
4c07d11d-f9e9-851d-e053-ca3ca8c0ca7f,15367,Wicklow,Wicklow
4c07d11d-f9ea-851d-e053-ca3ca8c0ca7f,15367,Wicklow,Wicklow
4c07d11d-f9eb-851d-e053-ca3ca8c0ca7f,15367,Wicklow,Wicklow
4c07d11d-f9ec-851d-e053-ca3ca8c0ca7f,15367,Wicklow,Wicklow
4c07d11d-f9ed-851d-e053-ca3ca8c0ca7f,15367,Wicklow,Wicklow
4c07d11d-f9ee-851d-e053-ca3ca8c0ca7f,15367,Wicklow,Wicklow
4c07d11d-f9ef-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-f9f0-851d-e053-ca3ca8c0ca7f,12201,Edenderry,Offaly
4c07d11d-f9f1-851d-e053-ca3ca8c0ca7f,12201,Edenderry,Offaly
4c07d11d-f9f2-851d-e053-ca3ca8c0ca7f,12201,Edenderry,Offaly
4c07d11d-f9f3-851d-e053-ca3ca8c0ca7f,06436,Celbridge,Kildare
4c07d11d-f9f4-851d-e053-ca3ca8c0ca7f,06466,Johnstownbridge,Kildare
4c07d11d-f9f5-851d-e053-ca3ca8c0ca7f,15389,Tinahely,Wicklow
4c07d11d-f9f6-851d-e053-ca3ca8c0ca7f,15389,Tinahely,Wicklow
4c07d11d-f9f8-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-f9fa-851d-e053-ca3ca8c0ca7f,13189,Tyrrellspass,Westmeath
4c07d11d-f9fb-851d-e053-ca3ca8c0ca7f,13187,Rochfortbridge,Westmeath
4c07d11d-f9fd-851d-e053-ca3ca8c0ca7f,11423,Enfield,Meath
4c07d11d-f9fe-851d-e053-ca3ca8c0ca7f,11423,Enfield,Meath
4c07d11d-fa00-851d-e053-ca3ca8c0ca7f,15387,Aughrim,Wicklow
4c07d11d-fa01-851d-e053-ca3ca8c0ca7f,15378,Arklow,Wicklow
4c07d11d-fa02-851d-e053-ca3ca8c0ca7f,15378,Arklow,Wicklow
4c07d11d-fa03-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa05-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa06-851d-e053-ca3ca8c0ca7f,12201,Edenderry,Offaly
4c07d11d-fa07-851d-e053-ca3ca8c0ca7f,13183,Kinnegad,Westmeath
4c07d11d-fa09-851d-e053-ca3ca8c0ca7f,11428,Longwood,Meath
4c07d11d-fa0a-851d-e053-ca3ca8c0ca7f,15378,Arklow,Wicklow
4c07d11d-fa0b-851d-e053-ca3ca8c0ca7f,15378,Arklow,Wicklow
4c07d11d-fa0d-851d-e053-ca3ca8c0ca7f,03363,Newcastle,Dublin
4c07d11d-fa10-851d-e053-ca3ca8c0ca7f,11428,Longwood,Meath
4c07d11d-fa11-851d-e053-ca3ca8c0ca7f,11428,Longwood,Meath
4c07d11d-fa12-851d-e053-ca3ca8c0ca7f,15378,Arklow,Wicklow
4c07d11d-fa13-851d-e053-ca3ca8c0ca7f,15386,Laragh,Wicklow
4c07d11d-fa15-851d-e053-ca3ca8c0ca7f,03362,Rathcoole,Dublin
4c07d11d-fa17-851d-e053-ca3ca8c0ca7f,06462,Kilmeage,Kildare
4c07d11d-fa18-851d-e053-ca3ca8c0ca7f,06456,Robertstown,Kildare
4c07d11d-fa19-851d-e053-ca3ca8c0ca7f,06456,Robertstown,Kildare
4c07d11d-fa1b-851d-e053-ca3ca8c0ca7f,06438,Maynooth,Kildare
4c07d11d-fa1d-851d-e053-ca3ca8c0ca7f,15384,Rathdrum,Wicklow
4c07d11d-fa1e-851d-e053-ca3ca8c0ca7f,15367,Wicklow,Wicklow
4c07d11d-fa1f-851d-e053-ca3ca8c0ca7f,15367,Wicklow,Wicklow
4c07d11d-fa20-851d-e053-ca3ca8c0ca7f,03363,Newcastle,Dublin
4c07d11d-fa21-851d-e053-ca3ca8c0ca7f,03363,Newcastle,Dublin
4c07d11d-fa23-851d-e053-ca3ca8c0ca7f,06470,Derrinturn,Kildare
4c07d11d-fa24-851d-e053-ca3ca8c0ca7f,06470,Derrinturn,Kildare
4c07d11d-fa25-851d-e053-ca3ca8c0ca7f,06438,Maynooth,Kildare
4c07d11d-fa26-851d-e053-ca3ca8c0ca7f,06436,Celbridge,Kildare
4c07d11d-fa28-851d-e053-ca3ca8c0ca7f,15367,Wicklow,Wicklow
4c07d11d-fa29-851d-e053-ca3ca8c0ca7f,15367,Wicklow,Wicklow
4c07d11d-fa2b-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa2c-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa2d-851d-e053-ca3ca8c0ca7f,06465,Allenwood,Kildare
4c07d11d-fa2e-851d-e053-ca3ca8c0ca7f,06451,Prosperous,Kildare
4c07d11d-fa2f-851d-e053-ca3ca8c0ca7f,06449,Carragh,Kildare
4c07d11d-fa31-851d-e053-ca3ca8c0ca7f,06438,Maynooth,Kildare
4c07d11d-fa32-851d-e053-ca3ca8c0ca7f,06438,Maynooth,Kildare
4c07d11d-fa33-851d-e053-ca3ca8c0ca7f,15367,Wicklow,Wicklow
4c07d11d-fa34-851d-e053-ca3ca8c0ca7f,15367,Wicklow,Wicklow
4c07d11d-fa35-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa36-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa37-851d-e053-ca3ca8c0ca7f,06449,Carragh,Kildare
4c07d11d-fa39-851d-e053-ca3ca8c0ca7f,06442,Naas,Kildare
4c07d11d-fa3a-851d-e053-ca3ca8c0ca7f,06438,Maynooth,Kildare
4c07d11d-fa3c-851d-e053-ca3ca8c0ca7f,14597,Ballymurn,Wexford
4c07d11d-fa3d-851d-e053-ca3ca8c0ca7f,15367,Wicklow,Wicklow
4c07d11d-fa3f-851d-e053-ca3ca8c0ca7f,15371,Rathnew,Wicklow
4c07d11d-fa40-851d-e053-ca3ca8c0ca7f,15375,Ashford,Wicklow
4c07d11d-fa41-851d-e053-ca3ca8c0ca7f,15371,Rathnew,Wicklow
4c07d11d-fa42-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa43-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa44-851d-e053-ca3ca8c0ca7f,06442,Naas,Kildare
4c07d11d-fa46-851d-e053-ca3ca8c0ca7f,14593,The Ballagh,Wexford
4c07d11d-fa47-851d-e053-ca3ca8c0ca7f,14589,Monamolin,Wexford
4c07d11d-fa48-851d-e053-ca3ca8c0ca7f,14600,Ferns,Wexford
4c07d11d-fa49-851d-e053-ca3ca8c0ca7f,15373,Newtownmountkennedy,Wicklow
4c07d11d-fa4a-851d-e053-ca3ca8c0ca7f,15373,Newtownmountkennedy,Wicklow
4c07d11d-fa4b-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa4c-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa4d-851d-e053-ca3ca8c0ca7f,06442,Naas,Kildare
4c07d11d-fa4f-851d-e053-ca3ca8c0ca7f,14586,Ballycanew,Wexford
4c07d11d-fa50-851d-e053-ca3ca8c0ca7f,14586,Ballycanew,Wexford
4c07d11d-fa52-851d-e053-ca3ca8c0ca7f,15373,Newtownmountkennedy,Wicklow
4c07d11d-fa53-851d-e053-ca3ca8c0ca7f,15372,Kilpedder,Wicklow
4c07d11d-fa54-851d-e053-ca3ca8c0ca7f,15372,Kilpedder,Wicklow
4c07d11d-fa55-851d-e053-ca3ca8c0ca7f,15368,Kilcoole,Wicklow
4c07d11d-fa56-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa57-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa58-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa59-851d-e053-ca3ca8c0ca7f,06442,Naas,Kildare
4c07d11d-fa5a-851d-e053-ca3ca8c0ca7f,06442,Naas,Kildare
4c07d11d-fa5b-851d-e053-ca3ca8c0ca7f,06442,Naas,Kildare
4c07d11d-fa5c-851d-e053-ca3ca8c0ca7f,14583,Kilmuckridge,Wexford
4c07d11d-fa5d-851d-e053-ca3ca8c0ca7f,14581,Courtown,Wexford
4c07d11d-fa5e-851d-e053-ca3ca8c0ca7f,14581,Courtown,Wexford
4c07d11d-fa5f-851d-e053-ca3ca8c0ca7f,15368,Kilcoole,Wicklow
4c07d11d-fa60-851d-e053-ca3ca8c0ca7f,15381,Enniskerry,Wicklow
4c07d11d-fa62-851d-e053-ca3ca8c0ca7f,15370,Greystones-Delgany,Wicklow
4c07d11d-fa63-851d-e053-ca3ca8c0ca7f,15370,Greystones-Delgany,Wicklow
4c07d11d-fa64-851d-e053-ca3ca8c0ca7f,15370,Greystones-Delgany,Wicklow
4c07d11d-fa65-851d-e053-ca3ca8c0ca7f,15370,Greystones-Delgany,Wicklow
4c07d11d-fa67-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa68-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa69-851d-e053-ca3ca8c0ca7f,06443,Sallins,Kildare
4c07d11d-fa6a-851d-e053-ca3ca8c0ca7f,06443,Sallins,Kildare
4c07d11d-fa6c-851d-e053-ca3ca8c0ca7f,14581,Courtown,Wexford
4c07d11d-fa6d-851d-e053-ca3ca8c0ca7f,15370,Greystones-Delgany,Wicklow
4c07d11d-fa6e-851d-e053-ca3ca8c0ca7f,15370,Greystones-Delgany,Wicklow
4c07d11d-fa6f-851d-e053-ca3ca8c0ca7f,15370,Greystones-Delgany,Wicklow
4c07d11d-fa70-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa71-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa72-851d-e053-ca3ca8c0ca7f,06441,Johnstown,Kildare
4c07d11d-fa74-851d-e053-ca3ca8c0ca7f,14581,Courtown,Wexford
4c07d11d-fa76-851d-e053-ca3ca8c0ca7f,15391,Carnew,Wicklow
4c07d11d-fa77-851d-e053-ca3ca8c0ca7f,15391,Carnew,Wicklow
4c07d11d-fa78-851d-e053-ca3ca8c0ca7f,15370,Greystones-Delgany,Wicklow
4c07d11d-fa79-851d-e053-ca3ca8c0ca7f,15370,Greystones-Delgany,Wicklow
4c07d11d-fa7a-851d-e053-ca3ca8c0ca7f,15370,Greystones-Delgany,Wicklow
4c07d11d-fa7c-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa7d-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa7e-851d-e053-ca3ca8c0ca7f,02341,Dublin city and suburbs,Dublin
4c07d11d-fa80-851d-e053-ca3ca8c0ca7f,06447,Clane,Kildare
4c07d11d-fa81-851d-e053-ca3ca8c0ca7f,06447,Clane,Kildare
4c07d11d-fa82-851d-e053-ca3ca8c0ca7f,06447,Clane,Kildare
4c07d11d-fa83-851d-e053-ca3ca8c0ca7f,14585,Gorey,Wexford
4c07d11d-fa84-851d-e053-ca3ca8c0ca7f,14585,Gorey,Wexford
4c07d11d-fa85-851d-e053-ca3ca8c0ca7f,14585,Gorey,Wexford
4c07d11d-fa86-851d-e053-ca3ca8c0ca7f,15376,Bray,Wicklow
4c07d11d-fa87-851d-e053-ca3ca8c0ca7f,15376,Bray,Wicklow
4c07d11d-fa88-851d-e053-ca3ca8c0ca7f,15376,Bray,Wicklow
4c07d11d-faba-851d-e053-ca3ca8c0ca7f,27295,Bearna,Galway
4c07d11d-fabb-851d-e053-ca3ca8c0ca7f,27295,Bearna,Galway
4c07d11d-fabe-851d-e053-ca3ca8c0ca7f,26305,Galway city and suburbs,Galway
4c07d11d-fadf-851d-e053-ca3ca8c0ca7f,13196,Ballymore,Westmeath
4c07d11d-faf2-851d-e053-ca3ca8c0ca7f,33072,Clonmany,Donegal
4c07d11d-faf4-851d-e053-ca3ca8c0ca7f,33066,Carndonagh,Donegal
4c07d11d-fb04-851d-e053-ca3ca8c0ca7f,18805,Rathcoole,Cork
4c07d11d-fb0a-851d-e053-ca3ca8c0ca7f,18798,Lyre,Cork
4c07d11d-fb0f-851d-e053-ca3ca8c0ca7f,18802,Kanturk,Cork
4c07d11d-fb11-851d-e053-ca3ca8c0ca7f,19830,Brosna,Kerry
4c07d11d-fb16-851d-e053-ca3ca8c0ca7f,21535,Toornafulla,Limerick
4c07d11d-fb1c-851d-e053-ca3ca8c0ca7f,18797,Milford,Cork
4c07d11d-fb20-851d-e053-ca3ca8c0ca7f,18778,Drommahane,Cork
4c07d11d-fb23-851d-e053-ca3ca8c0ca7f,26305,Galway city and suburbs,Galway
4c07d11d-fb26-851d-e053-ca3ca8c0ca7f,26305,Galway city and suburbs,Galway
4c07d11d-fb27-851d-e053-ca3ca8c0ca7f,26305,Galway city and suburbs,Galway
4c07d11d-fb29-851d-e053-ca3ca8c0ca7f,26305,Galway city and suburbs,Galway
4c07d11d-fb2d-851d-e053-ca3ca8c0ca7f,26305,Galway city and suburbs,Galway
4c07d11d-fb5b-851d-e053-ca3ca8c0ca7f,30249,Tulsk,Roscommon
4c07d11d-fb61-851d-e053-ca3ca8c0ca7f,19864,Cahirciveen,Kerry
4c07d11d-fb7c-851d-e053-ca3ca8c0ca7f,18794,Castlemagner,Cork
4c07d11d-fb81-851d-e053-ca3ca8c0ca7f,18771,Mallow,Cork
4c07d11d-fb8a-851d-e053-ca3ca8c0ca7f,18758,Castletownroche,Cork
4c07d11d-fb8b-851d-e053-ca3ca8c0ca7f,18754,Ballyhooly,Cork
4c07d11d-fba2-851d-e053-ca3ca8c0ca7f,06442,Naas,Kildare
4c07d11d-fbe1-851d-e053-ca3ca8c0ca7f,18827,Glengarriff,Cork
4c07d11d-fbeb-851d-e053-ca3ca8c0ca7f,18793,Liscarroll,Cork
4c07d11d-fbf1-851d-e053-ca3ca8c0ca7f,18777,Charleville,Cork
4c07d11d-fbf4-851d-e053-ca3ca8c0ca7f,18759,Shanballymore,Cork
4c07d11d-fc0b-851d-e053-ca3ca8c0ca7f,06445,Rathcoffey,Kildare
4c07d11d-fc4b-851d-e053-ca3ca8c0ca7f,18816,Castletownshend,Cork
4c07d11d-fc5b-851d-e053-ca3ca8c0ca7f,18808,Rosscarbery,Cork
4c07d11d-fc62-851d-e053-ca3ca8c0ca7f,19844,Kilflynn,Kerry
4c07d11d-fc70-851d-e053-ca3ca8c0ca7f,15389,Tinahely,Wicklow
4c07d11d-fcdd-851d-e053-ca3ca8c0ca7f,19839,Listowel,Kerry
4c07d11d-fcf9-851d-e053-ca3ca8c0ca7f,03363,Newcastle,Dublin
4c07d11d-fd2f-851d-e053-ca3ca8c0ca7f,18789,Timoleague,Cork
4c07d11d-fd3b-851d-e053-ca3ca8c0ca7f,18779,Kilbrittain,Cork
4c07d11d-fd4e-851d-e053-ca3ca8c0ca7f,19837,Ballylongford,Kerry
4c07d11d-fd55-851d-e053-ca3ca8c0ca7f,16578,Kilrush,Clare
4c07d11d-fdac-851d-e053-ca3ca8c0ca7f,18765,Kinsale,Cork
4c07d11d-fdb5-851d-e053-ca3ca8c0ca7f,18761,Belgooly,Cork
4c07d11d-fdcc-851d-e053-ca3ca8c0ca7f,21539,Athea,Limerick
4c07d11d-fdd0-851d-e053-ca3ca8c0ca7f,21534,Carrigkerry,Limerick
4c07d11d-fe0f-851d-e053-ca3ca8c0ca7f,11422,Kilmainhamwood,Meath
4c07d11d-fe1d-851d-e053-ca3ca8c0ca7f,19841,Kenmare,Kerry
4c07d11d-fe38-851d-e053-ca3ca8c0ca7f,19855,Killorglin,Kerry
4c07d11d-fe4f-851d-e053-ca3ca8c0ca7f,21528,Askeaton,Limerick
4c07d11d-fe52-851d-e053-ca3ca8c0ca7f,18788,Newtown,Cork
4c07d11d-fe8a-851d-e053-ca3ca8c0ca7f,30245,Keadew,Roscommon
4c07d11d-fea5-851d-e053-ca3ca8c0ca7f,19854,Spa,Kerry
4c07d11d-feb8-851d-e053-ca3ca8c0ca7f,19851,Milltown,Kerry
4c07d11d-fec1-851d-e053-ca3ca8c0ca7f,21509,Kilfinnane,Limerick
4c07d11d-fec4-851d-e053-ca3ca8c0ca7f,21506,Knocklong,Limerick
4c07d11d-fed4-851d-e053-ca3ca8c0ca7f,21519,Croom,Limerick
4c07d11d-ff43-851d-e053-ca3ca8c0ca7f,21515,Fedamore,Limerick
4c07d11d-ff6b-851d-e053-ca3ca8c0ca7f,29308,Kilkelly,Mayo
4c07d11d-ff95-851d-e053-ca3ca8c0ca7f,19849,Tralee,Kerry
4c07d11d-ff9f-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11d-ffa7-851d-e053-ca3ca8c0ca7f,16567,Lissycasey,Clare
4c07d11d-ffb8-851d-e053-ca3ca8c0ca7f,16562,Ennis,Clare
4c07d11e-0003-851d-e053-ca3ca8c0ca7f,19836,Castleisland,Kerry
4c07d11e-000b-851d-e053-ca3ca8c0ca7f,18812,Inchigeelagh,Cork
4c07d11e-000f-851d-e053-ca3ca8c0ca7f,18796,Crookstown,Cork
4c07d11e-0014-851d-e053-ca3ca8c0ca7f,18807,Clondrohid,Cork
4c07d11e-0022-851d-e053-ca3ca8c0ca7f,16562,Ennis,Clare
4c07d11e-0025-851d-e053-ca3ca8c0ca7f,21525,Pallaskenry,Limerick
4c07d11e-0029-851d-e053-ca3ca8c0ca7f,16554,Cratloe,Clare
4c07d11e-002c-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11e-0037-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11e-0039-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11e-003b-851d-e053-ca3ca8c0ca7f,21511,Annacotty,Limerick
4c07d11e-004a-851d-e053-ca3ca8c0ca7f,29333,Bangor Erris,Mayo
4c07d11e-006a-851d-e053-ca3ca8c0ca7f,04344,Portrane,Dublin
4c07d11e-008a-851d-e053-ca3ca8c0ca7f,18785,Farran,Cork
4c07d11e-00a8-851d-e053-ca3ca8c0ca7f,16544,O'Briensbridge-Montpelier,Clare
4c07d11e-00b6-851d-e053-ca3ca8c0ca7f,22496,Ballina,Tipperary
4c07d11e-00d0-851d-e053-ca3ca8c0ca7f,31156,Dromore West,Sligo
4c07d11e-00fc-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-00fd-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-00fe-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-0103-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-0104-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-0107-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-0117-851d-e053-ca3ca8c0ca7f,27302,Cill Rónáin,Galway
4c07d11e-013b-851d-e053-ca3ca8c0ca7f,31153,Strandhill,Sligo
4c07d11e-0165-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-0166-851d-e053-ca3ca8c0ca7f,17366,Tower,Cork
4c07d11e-0167-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-0169-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-016a-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-019c-851d-e053-ca3ca8c0ca7f,27279,Gort,Galway
4c07d11e-01d3-851d-e053-ca3ca8c0ca7f,33075,Buncrana,Donegal
4c07d11e-01e1-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-01e3-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-01e4-851d-e053-ca3ca8c0ca7f,18763,Whitechurch,Cork
4c07d11e-01ee-851d-e053-ca3ca8c0ca7f,19831,Gneevgullia,Kerry
4c07d11e-01ef-851d-e053-ca3ca8c0ca7f,18817,Knocknagree,Cork
4c07d11e-01fc-851d-e053-ca3ca8c0ca7f,11425,Kells,Meath
4c07d11e-01fd-851d-e053-ca3ca8c0ca7f,11425,Kells,Meath
4c07d11e-01ff-851d-e053-ca3ca8c0ca7f,11424,Carlanstown,Meath
